Order Number,Line Item,ProductKey,Quantity
1043005,2,1413,1
1043005,3,1329,5
1043006,1,2490,1
1043008,1,441,3
1043008,2,2411,1
1043008,3,1528,1
1043009,1,75,2
1043010,1,722,2
1043011,1,1622,5
1043012,1,48,1
1043013,1,1644,1
1043013,2,1625,2
1043013,3,1661,1
1043014,1,1549,1
1043014,2,927,1
1044000,1,1579,6
1044000,2,1463,1
1044000,3,879,3
1044000,4,447,3
1044000,5,82,2
1044001,1,448,7
1044002,1,906,4
1044002,2,2370,7
1044002,3,658,6
1044002,4,1493,4
1044002,5,2097,4
1044003,1,1634,4
1044004,1,1678,3
1044006,1,1550,7
1044006,2,420,3
1044007,1,1691,7
1044007,2,1584,7
1044008,1,470,6
1044008,2,1595,1
1044008,3,475,1
1044009,1,446,2
1044009,2,1618,3
1044009,3,1973,4
1044009,4,1018,3
1044010,1,1795,4
1044010,2,2175,1
1044010,3,486,8
1044011,1,1644,5
1044012,1,1586,4
1044012,2,1035,2
1044013,1,2494,3
1044013,2,64,2
1044013,3,307,5
1044015,1,138,5
1045000,1,1564,1
1045000,2,508,4
1045001,1,1594,8
1045001,2,139,6
1045001,3,430,1
1045001,4,627,1
1045001,5,55,8
1045001,6,421,6
1045002,1,2459,1
1045002,2,2142,3
1045003,1,808,8
1045003,2,1645,1
1045003,3,1652,1
1045003,4,653,4
1045004,1,1513,7
1045004,2,2172,1
1045004,3,799,4
1045005,1,1700,5
1045005,2,394,1
1045006,1,979,1
1045006,2,2499,1
1045006,3,1699,2
1045008,1,456,4
1045009,1,1481,3
1045009,2,1757,3
1045009,3,1331,9
1045010,1,1661,1
1046000,1,58,7
1046000,2,352,3
1046001,1,1598,2
1046001,2,91,2
1046001,3,1654,3
1046002,1,165,2
1046002,2,1621,7
1046003,1,49,2
1046004,1,974,6
1046005,1,53,2
1046005,2,1509,1
1046006,1,2161,4
1046006,2,27,2
1046008,1,1910,5
1046009,1,1642,2
1046009,2,165,2
1046010,1,1658,1
1046011,1,429,2
1046013,1,453,5
1046014,1,1266,7
1046014,2,1576,3
1046014,3,2056,1
1046015,1,455,1
1046015,2,81,1
1046016,1,1983,1
1046017,1,53,3
1046017,2,1622,4
1046017,3,1581,3
1046018,1,1467,2
1046019,1,442,4
1046019,2,1516,1
1046019,3,2110,3
1046019,4,1139,5
1047000,1,1752,1
1048000,1,797,4
1048000,2,1584,5
1048000,3,86,3
1048001,1,2109,4
1048001,2,997,1
1048001,3,2015,2
1048002,1,1632,5
1048002,2,48,3
1048005,1,1882,3
1048005,2,2035,4
1048005,3,433,3
1048006,1,1914,3
1048007,1,545,3
1048008,1,40,4
1049000,1,1437,1
1049001,1,1250,4
1049001,2,74,1
1049002,1,1756,1
1049003,1,1282,1
1049003,2,1700,2
1049003,3,1358,5
1049004,1,113,1
1049004,2,1673,7
1049004,3,1599,1
1049004,4,58,6
1049005,1,189,1
1049006,1,2066,3
1049006,2,1666,7
1049007,1,489,3
1049007,2,1603,7
1049007,3,52,1
1049008,1,41,3
1049008,2,1446,1
1049009,1,661,4
1049009,2,1602,4
1049009,3,1196,9
1049009,4,1602,3
1049009,5,39,1
1049010,1,1542,1
1049010,2,2013,1
1049010,3,968,7
1049010,4,460,10
1049010,5,777,3
1049010,6,80,1
1049010,7,2115,1
1050000,1,1421,1
1050000,2,1640,1
1050000,3,113,3
1050000,4,631,1
1050001,1,1462,4
1050001,2,969,1
1050002,1,900,3
1050002,2,1678,6
1050003,1,1635,5
1050004,1,1454,1
1050005,1,2073,6
1050006,1,53,5
1050007,1,425,1
1050007,2,2096,7
1050007,3,2110,2
1050008,1,1724,3
1050008,2,183,4
1050008,3,115,2
1050008,4,1710,10
1050009,1,2171,5
1050010,1,1674,2
1050010,2,1003,3
1050010,3,1556,2
1050010,4,471,6
1050010,5,1656,4
1050010,6,1641,1
1050011,1,1321,1
1050011,2,743,8
1050011,3,1620,1
1050011,4,1652,2
1050012,1,169,1
1050012,2,79,4
1050012,3,2109,1
1050012,4,1421,1
1050012,5,836,2
1050012,6,1657,8
1050013,1,1806,4
1050013,2,65,4
1050013,3,2496,1
1050013,4,2354,1
1050013,5,1796,2
1050013,6,717,3
1050014,1,419,2
1051000,1,1782,2
1051000,2,1640,1
1051000,3,1674,2
1051001,1,1529,1
1051001,2,353,3
1051001,3,1576,1
1051001,4,78,3
1051003,1,441,3
1051003,2,215,1
1051004,1,1276,4
1051004,2,1496,1
1051004,3,1623,1
1051004,4,1603,7
1051005,1,1483,2
1051006,1,10,1
1051006,3,113,1
1051007,1,357,4
1051008,1,2013,1
1051008,2,963,3
1051009,1,822,8
1051010,1,1687,2
1051012,1,2497,2
1051012,2,2015,1
1051012,3,65,2
1051013,1,460,1
1051013,2,105,2
1051014,1,47,1
1051014,2,1431,4
1051014,3,1927,1
1051014,4,2033,3
1052000,1,92,1
1052000,2,1443,4
1052001,1,101,8
1052001,2,2508,3
1052002,1,96,1
1052002,3,1777,3
1052003,1,1695,1
1052003,2,1627,2
1052003,3,47,3
1052004,1,1335,2
1052004,2,1656,2
1052004,3,1474,2
1052006,1,443,2
1052007,1,1283,5
1052007,2,150,7
1052007,3,2117,1
1052007,4,1602,4
1052008,1,1581,2
1052010,1,1180,4
1053000,1,459,1
1053001,1,191,1
1053001,2,2097,2
1053001,3,1646,1
1053001,4,1617,4
1053002,1,430,3
1053002,2,1540,2
1053003,1,220,1
1053003,2,433,2
1053003,3,1,3
1053003,4,154,1
1053003,5,1460,2
1053004,1,56,6
1053004,2,3,7
1053005,1,655,2
1053005,2,148,3
1053005,3,2051,4
1053006,1,149,1
1053006,2,1410,2
1053006,3,1635,1
1053007,1,1068,4
1053007,2,2371,3
1053007,3,417,5
1053008,1,1572,4
1053008,2,439,4
1053008,3,663,4
1053009,1,2443,3
1053009,2,124,1
1053009,3,91,6
1053010,1,55,1
1053010,2,2091,4
1053010,3,480,4
1053010,4,1493,3
1053010,5,122,10
1053010,6,1232,5
1053010,7,327,1
1053011,1,1490,2
1053011,2,1512,3
1053012,1,1067,4
1053012,2,2514,1
1053013,1,423,2
1053013,2,1602,3
1053013,3,1886,3
1053014,1,30,2
1053014,3,1643,2
1053015,1,703,4
1053015,2,432,4
1053016,1,1663,1
1053016,2,98,1
1053017,1,431,2
1053017,2,805,5
1053017,3,450,6
1053018,1,63,8
1053018,2,1622,2
1053018,3,2102,2
1055000,1,2377,3
1055000,2,1420,1
1055001,1,1598,4
1055001,2,53,2
1055002,1,2258,1
1055002,2,111,1
1055002,3,59,2
1055002,4,60,4
1055003,1,2429,3
1055004,1,118,1
1055004,2,1750,1
1055005,1,1634,1
1055006,1,1665,1
1055006,2,445,8
1055006,3,1609,2
1055006,4,1652,7
1055008,1,171,3
1055008,2,374,7
1056000,1,442,9
1056000,2,1575,4
1056000,3,458,6
1056001,1,494,3
1056001,2,105,2
1056001,4,2516,1
1056002,1,337,4
1056002,2,1800,1
1056003,1,568,1
1056004,1,1737,1
1056005,1,465,9
1056006,1,1426,6
1056006,2,519,7
1056006,3,160,3
1056007,1,688,1
1056007,2,2043,1
1056007,3,442,1
1056007,4,1464,2
1056007,5,1577,3
1056008,1,1544,2
1056008,2,1519,1
1056009,1,430,8
1056010,1,1577,2
1057000,1,425,1
1057001,1,320,7
1057002,1,1999,10
1057002,2,1263,3
1057002,3,1216,2
1057002,4,1397,3
1057004,1,2019,1
1057004,2,75,2
1057004,3,56,8
1057004,4,84,2
1057005,1,67,1
1057005,2,1488,6
1057006,1,1741,3
1057006,2,1406,1
1057007,1,1967,4
1057007,2,1446,2
1057011,1,452,3
1057011,2,1817,1
1057011,3,1578,1
1057012,1,71,2
1057012,2,94,2
1057013,1,153,1
1057013,2,1530,8
1057014,1,2249,2
1057014,2,112,4
1057014,3,145,2
1058001,1,1181,3
1058001,2,1111,1
1058001,3,1024,2
1058002,1,1774,1
1058002,2,184,1
1058004,1,130,2
1058004,2,2216,7
1058005,1,1625,8
1058005,2,1223,10
1058006,1,90,4
1058006,3,421,3
1058006,4,1453,1
1058007,1,432,4
1058007,2,50,2
1058008,1,445,2
1058008,2,1493,5
1058008,3,2043,3
1058009,1,920,1
1058009,2,1396,7
1058009,3,1635,7
1058009,4,2497,2
1058009,5,121,10
1058010,1,656,3
1058010,2,1570,2
1058011,1,93,7
1058011,2,93,6
1058011,3,106,2
1058011,4,823,2
1058012,1,111,3
1058013,1,436,4
1058013,2,2037,6
1058013,3,1463,3
1058014,1,148,1
1058015,1,1348,3
1058015,2,1181,4
1058015,3,2040,7
1058015,4,1086,3
1058015,5,1658,5
1059000,1,1452,1
1059000,2,683,1
1059001,1,381,1
1059002,1,1486,2
1059002,2,915,6
1059003,1,1678,6
1059003,2,84,4
1059003,3,995,2
1059003,4,643,5
1059004,1,416,1
1059004,2,1498,2
1059004,3,1692,7
1059005,1,1627,3
1059006,1,1078,1
1059006,2,62,2
1059006,3,163,3
1059007,1,1452,2
1059007,2,1645,6
1059007,3,61,2
1059007,4,1808,3
1059008,1,1416,3
1059008,2,64,6
1059008,3,1603,2
1059009,1,505,3
1059010,1,1633,1
1059010,2,40,3
1059010,3,1419,3
1060001,1,977,1
1060001,2,1500,2
1060001,3,546,2
1060002,1,1463,2
1060003,1,87,3
1060003,2,2517,1
1060004,1,431,1
1060005,1,456,9
1060005,2,172,7
1060005,3,1757,1
1060007,1,2109,2
1060007,2,2041,1
1060008,1,442,7
1060008,2,1389,7
1060008,3,2148,6
1060009,1,404,3
1060009,2,2032,7
1060011,1,755,2
1060012,1,773,1
1060012,2,1353,1
1060012,3,1683,3
1060012,4,800,7
1060012,5,1469,9
1060012,6,2488,5
1060012,7,2361,2
1060013,1,73,7
1060014,1,347,7
1060014,2,2113,1
1060015,1,1619,6
1060015,2,52,9
1060015,3,83,7
1060016,1,2255,1
1060016,2,1664,6
1060019,1,2509,1
1060020,1,1608,1
1060020,2,1493,5
1060020,3,503,1
1061000,1,592,1
1061000,2,2503,2
1061000,3,115,5
1061000,5,1370,1
1061000,6,1582,1
1062001,1,417,3
1062002,1,97,1
1062004,1,1199,2
1062005,1,344,1
1062005,2,1592,2
1062006,1,440,9
1062006,2,694,2
1062006,3,1609,5
1062006,4,1462,1
1062007,1,1618,4
1062008,1,332,3
1062008,2,1588,1
1062008,3,1624,3
1063000,1,1469,1
1063001,1,157,2
1063001,2,671,9
1063002,1,58,2
1063002,2,1822,1
1063002,3,1712,3
1063002,4,425,1
1063003,1,1596,3
1063004,1,1456,2
1063005,1,102,2
1063006,1,1403,2
1063006,2,433,6
1063007,1,53,1
1063007,2,436,4
1063007,3,143,3
1063007,4,440,7
1063008,1,23,6
1063009,1,447,1
1063010,1,750,3
1063010,2,1611,8
1063010,3,98,3
1064000,1,47,3
1064000,2,1593,7
1064000,3,428,2
1064000,4,449,1
1064000,5,60,1
1064000,6,1166,7
1064001,1,800,4
1064002,1,2503,1
1064002,2,189,6
1064002,4,446,3
1064003,1,454,1
1064003,2,2223,6
1064004,1,81,6
1064005,1,1638,4
1064005,2,2393,2
1064005,3,139,2
1064005,4,57,5
1064005,5,1242,3
1064006,1,1495,7
1064006,2,460,1
1064007,1,2087,1
1064008,1,1692,1
1064008,2,2005,4
1064009,1,105,3
1064010,1,1677,4
1064010,2,1700,1
1064010,3,58,8
1064010,4,2085,2
1064011,1,85,2
1064012,1,13,3
1064012,3,712,3
1064012,4,176,7
1064013,1,52,3
1065000,1,1013,7
1065001,1,1628,4
1065001,2,1723,2
1065002,1,1697,3
1065002,2,595,5
1065003,1,18,5
1065004,1,2207,3
1065005,1,705,1
1065006,1,239,1
1065006,2,290,1
1065006,3,1673,2
1065006,4,2089,6
1065007,1,475,1
1065007,2,418,1
1065008,1,51,3
1065008,2,1672,6
1065008,3,2517,3
1065008,4,452,3
1065008,5,1367,1
1065008,6,2045,2
1065008,7,446,6
1065009,1,153,3
1065010,1,1419,1
1065010,2,2155,2
1065010,3,1437,2
1065010,4,2017,2
1065010,5,2112,6
1065010,6,1512,1
1065011,1,1616,3
1065011,2,93,1
1065012,1,75,2
1065012,3,496,5
1065012,4,100,3
1065012,5,1411,10
1065012,6,997,1
1065012,7,2016,1
1065013,1,60,8
1065013,2,477,4
1065013,3,421,1
1065014,1,101,2
1065015,1,2051,2
1065016,1,439,1
1065016,2,1616,6
1065016,3,1262,2
1066000,1,144,2
1066001,1,522,2
1066001,2,1422,7
1066002,1,1770,1
1066003,1,382,5
1066004,1,1552,3
1066005,1,455,2
1066005,2,1447,7
1066005,3,357,3
1066005,4,2489,3
1066005,5,153,1
1066005,6,144,2
1066005,7,445,1
1066007,1,1465,6
1066007,2,746,4
1066007,3,1597,4
1066008,1,1693,2
1066008,2,457,1
1066008,3,508,4
1066009,1,309,3
1066010,1,91,1
1067000,1,54,6
1067000,2,447,3
1067000,3,448,2
1067001,1,375,2
1067001,2,422,2
1067002,1,2186,1
1067004,1,2110,6
1067005,1,1470,2
1067005,2,1263,1
1067006,1,555,6
1067007,1,2098,1
1067009,1,100,8
1067010,1,963,2
1067010,2,1746,2
1067010,3,60,2
1067011,1,1776,5
1067011,2,173,1
1067012,1,1704,3
1067014,1,1554,6
1067018,1,1273,2
1067018,2,2475,8
1067020,1,443,5
1068000,1,1441,3
1069000,1,1612,5
1069000,2,1813,3
1069000,3,67,3
1069001,1,992,1
1069001,2,458,3
1069001,3,2418,2
1069002,1,62,3
1069002,2,761,1
1069003,1,52,3
1069006,1,424,1
1069006,2,2499,2
1069006,3,620,1
1069007,1,1540,7
1069008,1,73,6
1069008,2,1343,3
1070000,1,1516,4
1070000,2,31,2
1070000,4,996,6
1070000,5,1672,6
1070001,1,1930,3
1070001,2,80,1
1070001,3,1292,1
1070001,4,670,3
1070002,1,1537,7
1070002,2,1655,5
1070002,3,1694,1
1070003,1,1602,2
1070004,1,49,3
1070004,2,2086,2
1070004,3,2108,3
1070004,4,1690,4
1070004,5,55,1
1070004,6,450,2
1070004,7,5,3
1070005,1,714,6
1070006,1,1621,1
1070007,1,1571,6
1070007,2,1229,3
1070008,1,211,7
1070008,2,1307,1
1070009,1,1427,6
1070009,2,1409,8
1070009,3,1580,5
1070009,4,1213,6
1070010,1,47,1
1070010,2,11,8
1071000,1,105,1
1071001,1,1040,7
1071001,2,1812,6
1071002,1,1615,1
1071002,2,176,3
1071002,4,2182,2
1071004,1,1716,5
1071004,2,56,9
1071004,3,1455,3
1071005,1,1616,2
1071005,2,94,1
1071006,1,1291,2
1071007,1,1787,1
1071007,2,287,3
1071007,3,429,9
1071008,1,73,4
1071008,2,55,3
1071009,1,2147,2
1071009,2,452,6
1071009,3,42,4
1071009,5,1437,1
1071009,6,261,1
1071011,1,1500,3
1071011,2,2512,8
1071012,1,702,3
1071013,1,961,1
1071013,2,1533,6
1071013,3,2044,1
1071014,1,90,6
1071014,3,439,1
1071014,4,1812,4
1071014,5,1614,4
1071014,6,809,1
1072000,1,1610,4
1072000,2,114,6
1072002,1,1666,4
1072002,2,2181,3
1072003,1,1649,6
1072003,2,127,4
1072003,3,1318,7
1072003,4,451,3
1072004,1,2446,3
1072005,1,1811,1
1072005,2,728,3
1072005,3,1029,3
1072005,4,2058,7
1072005,5,742,10
1072006,1,1465,4
1072007,1,162,1
1072007,2,1616,3
1072007,3,1415,10
1072008,1,1604,7
1072010,1,53,1
1072010,2,2096,1
1072010,3,2023,1
1072011,1,2444,6
1072011,2,1792,1
1072011,3,1209,8
1072012,1,1574,3
1072012,2,1608,1
1072013,1,1650,3
1072014,1,713,1
1072014,2,1412,2
1072015,1,1078,8
1072015,2,51,7
1072015,3,1539,2
1072016,1,2091,1
1073002,1,1696,1
1073003,1,1233,3
1073003,2,1614,2
1073003,3,2498,1
1073003,4,790,3
1073005,1,433,1
1073006,1,1377,2
1073007,1,452,1
1073008,1,2103,5
1073008,2,1635,3
1073008,3,94,1
1073008,4,1615,1
1073009,1,1369,2
1073010,1,2,5
1073011,1,2355,2
1074000,1,1153,1
1074000,2,426,2
1074000,3,1681,2
1074000,4,1480,7
1074001,1,1714,2
1074002,1,1654,3
1074005,1,964,2
1074006,1,444,4
1074006,2,2008,10
1074006,3,739,1
1074007,1,2090,2
1074007,2,1613,2
1074007,3,444,2
1074007,4,1464,1
1074007,5,105,3
1074008,1,1644,7
1074008,2,1597,3
1074010,1,680,8
1074010,2,1674,1
1074011,1,1461,2
1074011,2,1430,1
1074011,3,1460,1
1074011,4,981,4
1074013,1,1646,6
1074014,1,2494,6
1074015,1,46,2
1074016,1,2380,2
1074017,1,1431,5
1074017,2,86,9
1074017,3,111,3
1074018,1,145,1
1074019,1,449,5
1074019,2,1603,5
1074020,1,1702,1
1074020,2,1658,2
1075000,1,1505,1
1076000,1,1271,3
1076000,2,1811,2
1076000,3,138,4
1076000,4,384,5
1076001,1,1435,3
1076001,2,1691,6
1076001,3,608,3
1076002,1,99,5
1076002,2,1609,6
1076003,1,1382,6
1076004,1,1784,2
1076004,2,1631,3
1076004,3,2428,2
1076004,4,170,1
1076006,1,1367,2
1076007,1,1361,1
1076007,2,1449,7
1076007,3,1246,1
1076008,1,80,7
1076008,2,436,2
1077000,1,683,1
1077000,2,94,2
1077000,3,1610,5
1077000,4,963,2
1077001,1,1579,1
1077001,2,1100,1
1077001,3,54,5
1077003,1,2335,1
1077003,2,1640,1
1077003,3,2087,8
1077003,4,2112,1
1077003,5,1096,3
1077003,6,1206,8
1077003,7,1281,1
1077004,1,2506,1
1077004,2,1476,7
1077005,1,1782,5
1077005,2,422,10
1077006,1,1789,3
1077007,1,1232,1
1077007,2,1676,1
1077007,3,366,2
1077007,4,441,1
1077008,1,1578,3
1077008,2,701,4
1077008,3,70,5
1077009,1,56,1
1077009,2,960,3
1077009,3,148,9
1077009,4,2167,7
1077009,5,1607,2
1077010,1,1785,5
1077010,2,530,6
1077011,1,1959,3
1078000,1,1000,1
1078000,2,431,10
1078000,3,1259,5
1078000,4,1827,2
1078001,1,1561,2
1078001,2,451,1
1078001,3,422,3
1078002,1,1304,1
1078002,2,464,7
1078003,1,1595,4
1078003,2,1639,3
1078004,1,420,7
1078005,1,1457,3
1078006,1,394,5
1078007,1,1437,3
1078007,2,2100,2
1078008,1,797,2
1078008,2,1679,3
1078008,3,62,2
1078008,4,1769,3
1078008,5,2081,7
1078008,6,1626,1
1078008,7,1606,2
1078010,1,421,1
1078010,2,132,1
1078011,1,115,2
1078011,2,2056,3
1078011,3,2101,1
1078013,1,1644,1
1078013,2,163,6
1078013,3,116,2
1078013,4,322,5
1078013,5,112,1
1078013,6,1478,2
1078013,7,2413,2
1078014,1,712,2
1078014,2,1763,3
1078014,3,1609,7
1078015,1,341,2
1078015,2,440,3
1078015,3,2007,3
1078015,4,417,1
1078016,1,1308,10
1078017,1,56,1
1078017,2,456,4
1078017,3,2081,2
1078017,4,1254,3
1078017,5,1632,2
1079000,1,43,4
1079000,3,159,3
1079000,4,1223,7
1079001,1,2104,3
1079002,1,861,1
1079002,2,1179,5
1079003,1,1688,1
1079003,2,2509,1
1079003,3,525,1
1079004,1,91,7
1079004,2,1638,6
1079004,3,63,1
1079005,1,1657,2
1079005,2,181,6
1079006,1,2004,1
1079007,1,446,5
1079008,1,1366,1
1079008,2,358,2
1079008,3,152,7
1079009,1,128,2
1079010,1,1688,1
1079010,2,1346,4
1079011,1,188,3
1079011,2,1574,2
1079011,3,1598,1
1079011,4,534,6
1079012,1,694,1
1079012,2,657,7
1079013,1,547,4
1079014,1,1198,2
1079014,2,2154,1
1079014,3,422,2
1079014,4,1445,1
1079014,5,279,1
1079017,1,759,7
1079018,1,78,2
1079018,2,2363,1
1079019,1,1407,1
1079019,2,82,6
1079020,1,2114,1
1080000,1,430,3
1080001,1,1575,2
1080001,2,1655,5
1080001,3,418,5
1080001,4,1648,1
1080002,1,1408,1
1080003,1,1483,1
1080003,2,997,2
1080003,3,1617,1
1080003,4,1711,4
1080004,1,1508,1
1080005,1,348,2
1080005,2,122,2
1080006,1,2495,2
1080009,1,625,2
1080010,1,348,2
1080010,2,2430,5
1080012,1,420,5
1080012,2,2239,3
1080012,3,2420,9
1080012,4,2177,1
1080012,5,405,3
1080013,1,1603,1
1080013,2,111,1
1080013,3,2039,2
1080013,4,1629,2
1080014,1,88,8
1080014,2,482,5
1080015,1,445,3
1080015,2,447,4
1081000,1,2085,8
1081000,2,735,8
1081000,3,1076,1
1081000,4,1435,1
1081000,5,1620,4
1081000,6,1606,2
1081003,1,474,3
1081003,2,1419,1
1081003,3,67,3
1081004,1,2102,2
1081005,1,716,3
1081005,2,1571,5
1081006,1,1604,2
1081007,1,1056,1
1081008,1,57,2
1081008,2,1571,2
1081009,1,1985,3
1081010,1,1737,1
1081010,2,2096,1
1081010,3,1048,3
1081010,4,1454,5
1081011,1,1361,1
1081012,1,86,2
1081012,2,68,1
1081013,1,455,1
1081013,2,1491,3
1081013,3,1261,4
1081013,4,1115,1
1081013,5,2174,5
1081013,6,22,1
1081016,1,416,2
1081016,2,1570,3
1081016,3,523,1
1081016,4,112,7
1081017,1,423,8
1081018,1,105,4
1081018,2,1601,6
1081018,3,159,1
1081018,4,1562,1
1081019,1,1692,1
1081019,2,458,3
1081019,3,896,1
1081019,4,136,1
1081020,1,425,3
1081021,1,1722,7
1081021,2,1445,1
1081021,3,1815,5
1081022,1,1636,3
1081022,2,2246,5
1081023,1,2096,7
1081024,1,1699,2
1081024,2,443,3
1081025,1,2176,7
1081025,2,432,3
1081026,1,1526,3
1081027,1,391,6
1081027,2,1788,3
1081027,3,353,2
1081027,4,2510,4
1081027,5,2506,5
1081027,6,436,10
1081028,1,1464,1
1081029,1,58,5
1081030,1,363,3
1081031,1,187,2
1081031,2,86,9
1081032,1,240,1
1081032,2,1607,4
1081032,3,1610,2
1081032,4,158,3
1082000,1,491,1
1082000,2,227,1
1082000,3,1095,4
1082000,4,460,1
1082001,1,460,1
1082002,1,1235,1
1082002,2,1259,2
1082002,3,1500,10
1083000,1,1582,7
1083000,2,1654,1
1083000,3,1619,7
1083000,4,150,4
1083000,5,1558,3
1083000,6,695,2
1083000,7,2495,5
1083001,1,1823,1
1083002,1,1702,1
1083002,2,1641,3
1083003,1,11,1
1083003,3,738,4
1083003,4,47,2
1083004,1,458,3
1083004,2,612,1
1083005,1,1413,5
1083005,2,88,4
1083005,3,155,2
1083005,4,1568,1
1083008,1,1452,1
1083008,2,1607,2
1083009,1,1890,5
1083009,2,1544,8
1083009,3,2420,1
1083010,1,1323,2
1083010,2,1890,7
1083010,3,90,1
1083011,1,444,3
1083012,1,2049,6
1083012,2,1265,3
1083013,1,1498,2
1083013,2,436,4
1083014,1,73,4
1083015,1,2159,1
1083015,2,643,3
1083015,3,2178,1
1083015,4,430,1
1083015,5,1620,4
1083015,6,1614,3
1083015,7,493,3
1084000,1,485,2
1084000,2,2096,1
1084001,1,450,2
1084002,1,1654,4
1084003,1,1589,1
1084003,2,1631,10
1084003,3,51,3
1084003,4,49,2
1084003,5,1756,1
1084003,6,1723,5
1084004,1,151,1
1084004,2,2083,5
1084004,3,641,1
1084004,4,2267,2
1084004,5,85,4
1084005,1,67,1
1084006,1,1179,1
1084007,1,1844,3
1084007,2,1277,2
1084007,3,1546,5
1084007,4,319,2
1084007,5,73,1
1084007,6,1646,2
1084007,7,451,1
1084008,1,732,3
1084008,2,320,2
1084008,3,351,1
1084009,1,1425,1
1084009,2,1485,4
1084011,1,66,2
1084012,1,1270,1
1084012,2,1594,2
1084013,1,84,2
1084013,2,1011,1
1084013,3,183,5
1084013,4,2072,2
1084013,5,2307,4
1084013,6,1830,2
1084014,1,1614,2
1084015,1,2099,1
1084015,2,1622,2
1084016,1,1541,2
1084016,2,1375,2
1084016,3,1413,1
1084017,1,1617,6
1084017,2,419,3
1084017,3,1925,3
1084019,1,1730,4
1084019,2,1366,3
1084019,3,1403,1
1084019,4,428,2
1084019,5,124,1
1084020,1,2051,1
1084021,1,2092,4
1084021,2,1602,3
1084021,3,112,2
1084021,5,1688,2
1084021,6,1141,2
1084021,7,1564,2
1084022,1,85,1
1084022,2,1561,3
1085001,1,661,4
1085001,2,62,2
1085002,1,457,5
1085002,2,1670,3
1085002,3,515,1
1085003,1,499,5
1085003,2,1551,9
1085003,3,1623,8
1085003,4,1706,6
1085003,5,57,3
1085003,6,46,1
1085003,7,1631,3
1085004,1,423,5
1085004,2,48,1
1085005,1,98,4
1085005,3,2512,1
1085005,4,1935,3
1085006,1,88,2
1085006,2,1287,1
1085006,3,102,2
1085006,4,426,1
1085006,5,2471,6
1085007,1,167,7
1085009,1,402,2
1085010,1,49,1
1085010,2,1499,1
1085011,1,1586,1
1085012,1,1646,1
1085012,2,1572,8
1085013,1,1971,6
1085013,2,83,6
1085014,1,443,2
1085015,1,485,3
1085015,2,1568,2
1085015,3,1513,2
1085015,4,1701,5
1085016,1,2514,2
1085017,1,611,1
1085017,2,1449,4
1085018,1,1327,1
1085018,2,25,1
1085018,3,47,4
1085018,4,111,1
1085019,1,1936,4
1085019,2,1594,3
1085020,1,2037,5
1085020,2,112,1
1085021,1,92,2
1085022,1,1445,1
1085023,1,67,1
1085024,1,1636,3
1085025,1,2122,5
1085025,2,444,2
1085026,1,1133,5
1085026,2,1622,8
1085027,1,112,3
1085028,1,2008,1
1085029,1,2513,2
1085029,2,447,6
1085029,3,428,4
1085029,4,1687,2
1085030,1,664,2
1085030,2,443,6
1086001,1,29,2
1086002,1,1698,2
1086002,2,1648,1
1086002,3,100,1
1086003,1,103,8
1086004,1,1139,3
1086004,2,2101,2
1086004,3,1836,3
1086004,4,384,1
1086005,1,2180,1
1086006,1,1602,4
1086006,2,451,2
1086006,3,100,4
1086007,1,1573,3
1086007,2,375,2
1086007,3,1529,3
1086008,1,1616,1
1086009,1,74,1
1086010,1,544,1
1086010,2,1774,6
1086012,1,557,2
1086012,2,541,4
1086012,3,435,3
1086012,4,52,3
1086012,5,1897,7
1086012,6,662,6
1086012,7,630,2
1086013,1,1455,7
1086013,2,732,3
1086015,1,1,1
1086016,1,1462,5
1086017,1,750,10
1086017,2,439,1
1086018,1,1937,7
1086020,1,87,6
1086021,1,1046,4
