Order Number,Order Date,Delivery Date,CustomerKey,StoreKey,Currency Code
1226005,5/10/2018,5/12/2018,422854,0,EUR
1226006,5/10/2018,,1548927,55,USD
1226007,5/10/2018,,104456,5,AUD
1226008,5/10/2018,,943159,42,GBP
1226009,5/10/2018,,345910,8,CAD
1226010,5/10/2018,5/14/2018,1463375,0,USD
1226011,5/10/2018,,209628,10,CAD
1226013,5/10/2018,,251282,8,CAD
1226014,5/10/2018,5/15/2018,769090,0,EUR
1226015,5/10/2018,,1540821,59,USD
1226016,5/10/2018,,1942072,55,USD
1226017,5/10/2018,,249269,9,CAD
1226018,5/10/2018,,1646713,53,USD
1226020,5/10/2018,5/16/2018,388302,0,CAD
1226021,5/10/2018,,1414248,44,USD
1226022,5/10/2018,,642856,15,EUR
1227002,5/11/2018,,1736495,65,USD
1227003,5/11/2018,,948656,36,GBP
1227004,5/11/2018,,1713898,43,USD
1227005,5/11/2018,5/17/2018,526851,0,EUR
1227007,5/11/2018,,1306550,66,USD
1227008,5/11/2018,,1495710,65,USD
1227010,5/11/2018,,253141,10,CAD
1227011,5/11/2018,,454192,23,EUR
1227012,5/11/2018,,622003,14,EUR
1227013,5/11/2018,,329905,10,CAD
1227014,5/11/2018,,1881107,64,USD
1228000,5/12/2018,,2095590,56,USD
1228001,5/12/2018,,266492,9,CAD
1228002,5/12/2018,,1948539,44,USD
1228003,5/12/2018,5/15/2018,1457295,0,USD
1228005,5/12/2018,,1401276,51,USD
1228006,5/12/2018,,444252,23,EUR
1228007,5/12/2018,,552019,22,EUR
1228008,5/12/2018,5/14/2018,808497,0,EUR
1228009,5/12/2018,,1741021,50,USD
1228010,5/12/2018,,407295,19,EUR
1228011,5/12/2018,5/18/2018,715102,0,EUR
1228012,5/12/2018,,1157063,40,GBP
1228013,5/12/2018,5/19/2018,1232975,0,USD
1228014,5/12/2018,,616327,12,EUR
1228015,5/12/2018,,221924,10,CAD
1228016,5/12/2018,,85804,6,AUD
1228017,5/12/2018,,926578,39,GBP
1228018,5/12/2018,,732008,30,EUR
1228019,5/12/2018,5/16/2018,1057055,0,GBP
1228021,5/12/2018,,1346496,50,USD
1228024,5/12/2018,,1261825,61,USD
1228025,5/12/2018,,558163,19,EUR
1229000,5/13/2018,,64511,6,AUD
1229001,5/13/2018,,1865468,57,USD
1230000,5/14/2018,,1501626,47,USD
1230001,5/14/2018,,265326,8,CAD
1230002,5/14/2018,5/18/2018,318980,0,CAD
1230003,5/14/2018,,418091,24,EUR
1230004,5/14/2018,5/21/2018,424711,0,EUR
1230005,5/14/2018,5/18/2018,75976,0,AUD
1230006,5/14/2018,,27492,5,AUD
1230007,5/14/2018,,1878446,61,USD
1230008,5/14/2018,,1950674,43,USD
1230009,5/14/2018,,1654095,57,USD
1230010,5/14/2018,,492040,23,EUR
1230011,5/14/2018,,1670689,59,USD
1231000,5/15/2018,,1417165,63,USD
1231001,5/15/2018,,17412,6,AUD
1231002,5/15/2018,,1367800,45,USD
1231003,5/15/2018,,883000,32,EUR
1231004,5/15/2018,5/20/2018,851890,0,EUR
1231005,5/15/2018,,1119822,40,GBP
1231006,5/15/2018,,718876,29,EUR
1231007,5/15/2018,,1208615,61,USD
1231008,5/15/2018,,442699,20,EUR
1231009,5/15/2018,,1134929,42,GBP
1231011,5/15/2018,,1996019,57,USD
1231012,5/15/2018,,924030,36,GBP
1231013,5/15/2018,,1240776,47,USD
1231014,5/15/2018,,311805,8,CAD
1231015,5/15/2018,5/19/2018,1736614,0,USD
1232001,5/16/2018,,2065817,47,USD
1232002,5/16/2018,,1072272,41,GBP
1232003,5/16/2018,,1904946,54,USD
1232004,5/16/2018,5/20/2018,873197,0,EUR
1232005,5/16/2018,,466333,19,EUR
1232006,5/16/2018,,1256108,65,USD
1232007,5/16/2018,,1710657,61,USD
1232008,5/16/2018,,1201045,47,USD
1232009,5/16/2018,5/20/2018,1924461,0,USD
1232010,5/16/2018,,194359,4,AUD
1232011,5/16/2018,,1150012,40,GBP
1232012,5/16/2018,,1652808,53,USD
1232013,5/16/2018,,213636,9,CAD
1232014,5/16/2018,5/19/2018,1780459,0,USD
1232015,5/16/2018,,556220,20,EUR
1232016,5/16/2018,,1588014,47,USD
1232017,5/16/2018,,1618921,59,USD
1232018,5/16/2018,5/22/2018,207552,0,CAD
1232019,5/16/2018,,1440047,48,USD
1233000,5/17/2018,,1720112,63,USD
1233001,5/17/2018,,1851698,61,USD
1233002,5/17/2018,,7109,1,AUD
1233003,5/17/2018,,543834,20,EUR
1233004,5/17/2018,,196288,4,AUD
1233005,5/17/2018,,162300,5,AUD
1233006,5/17/2018,,1959272,66,USD
1233007,5/17/2018,,1399330,65,USD
1233008,5/17/2018,,1021727,41,GBP
1233009,5/17/2018,,1813998,61,USD
1233010,5/17/2018,5/21/2018,1081604,0,GBP
1233011,5/17/2018,,382539,9,CAD
1233012,5/17/2018,5/22/2018,2082335,0,USD
1233013,5/17/2018,,1094276,39,GBP
1233014,5/17/2018,,1317281,44,USD
1233015,5/17/2018,,793686,30,EUR
1233016,5/17/2018,,568333,24,EUR
1233017,5/17/2018,,1415490,53,USD
1233018,5/17/2018,,817645,34,EUR
1233019,5/17/2018,,1442626,50,USD
1233020,5/17/2018,,780974,30,EUR
1233021,5/17/2018,,727109,30,EUR
1233022,5/17/2018,,1958662,59,USD
1234000,5/18/2018,,1241140,51,USD
1234001,5/18/2018,,2069956,48,USD
1234002,5/18/2018,,450600,23,EUR
1234003,5/18/2018,,1765324,51,USD
1234004,5/18/2018,,1385828,44,USD
1234005,5/18/2018,,761177,30,EUR
1234006,5/18/2018,5/22/2018,1324842,0,USD
1234007,5/18/2018,,1293219,57,USD
1234008,5/18/2018,,1190513,37,GBP
1234009,5/18/2018,,1284244,63,USD
1234010,5/18/2018,,1466537,50,USD
1234011,5/18/2018,,1179746,38,GBP
1234012,5/18/2018,,435697,24,EUR
1234013,5/18/2018,,1286602,65,USD
1234014,5/18/2018,5/25/2018,701397,0,EUR
1234015,5/18/2018,5/21/2018,1375827,0,USD
1235000,5/19/2018,5/23/2018,250884,0,CAD
1235001,5/19/2018,,1204568,65,USD
1235002,5/19/2018,,1432652,64,USD
1235003,5/19/2018,5/25/2018,1924622,0,USD
1235004,5/19/2018,5/23/2018,752186,0,EUR
1235005,5/19/2018,,507581,22,EUR
1235006,5/19/2018,,1954452,50,USD
1235007,5/19/2018,,1156077,38,GBP
1235008,5/19/2018,5/25/2018,1517642,0,USD
1235009,5/19/2018,,444807,23,EUR
1235010,5/19/2018,,763033,30,EUR
1235011,5/19/2018,,265712,8,CAD
1235012,5/19/2018,5/25/2018,1635374,0,USD
1235013,5/19/2018,,1073964,38,GBP
1235014,5/19/2018,,769090,30,EUR
1235015,5/19/2018,,993981,36,GBP
1235016,5/19/2018,,1371777,65,USD
1235017,5/19/2018,,140972,4,AUD
1235018,5/19/2018,,2021107,54,USD
1235019,5/19/2018,5/24/2018,450469,0,EUR
1235020,5/19/2018,,212119,8,CAD
1235021,5/19/2018,,1223048,53,USD
1235023,5/19/2018,,1011663,36,GBP
1235024,5/19/2018,5/25/2018,266399,0,CAD
1235025,5/19/2018,,781703,29,EUR
1235026,5/19/2018,,553365,24,EUR
1235027,5/19/2018,,1128994,39,GBP
1236000,5/20/2018,,322907,9,CAD
1236001,5/20/2018,,1624323,45,USD
1237000,5/21/2018,5/25/2018,1150193,0,GBP
1237001,5/21/2018,5/24/2018,1968385,0,USD
1237002,5/21/2018,,468046,20,EUR
1237003,5/21/2018,,1913981,48,USD
1237004,5/21/2018,5/27/2018,1684157,0,USD
1237005,5/21/2018,,1190196,36,GBP
1237006,5/21/2018,,1402836,63,USD
1237007,5/21/2018,,1918030,48,USD
1237008,5/21/2018,5/24/2018,1345643,0,USD
1237010,5/21/2018,,393097,8,CAD
1237011,5/21/2018,,660527,14,EUR
1238000,5/22/2018,,1972249,63,USD
1238001,5/22/2018,,996494,36,GBP
1238003,5/22/2018,,2001745,54,USD
1238004,5/22/2018,,605471,16,EUR
1238005,5/22/2018,,156814,4,AUD
1238006,5/22/2018,,1720029,57,USD
1238007,5/22/2018,,1234718,63,USD
1238008,5/22/2018,,1477324,64,USD
1238009,5/22/2018,,1174179,37,GBP
1238010,5/22/2018,,1568116,45,USD
1238011,5/22/2018,5/27/2018,1566670,0,USD
1238012,5/22/2018,,1767794,57,USD
1238013,5/22/2018,,253632,8,CAD
1238015,5/22/2018,,998374,40,GBP
1239000,5/23/2018,5/27/2018,1585149,0,USD
1239001,5/23/2018,5/25/2018,1939321,0,USD
1239002,5/23/2018,,126852,4,AUD
1239003,5/23/2018,,399145,9,CAD
1239004,5/23/2018,5/29/2018,1865362,0,USD
1239005,5/23/2018,5/25/2018,1690713,0,USD
1239007,5/23/2018,,1614592,43,USD
1239008,5/23/2018,,1473090,44,USD
1239010,5/23/2018,,1300132,56,USD
1239012,5/23/2018,,2027276,45,USD
1239013,5/23/2018,,1634029,47,USD
1239014,5/23/2018,,939948,40,GBP
1239015,5/23/2018,5/27/2018,1827075,0,USD
1239016,5/23/2018,5/27/2018,1001649,0,GBP
1239017,5/23/2018,,385817,10,CAD
1239018,5/23/2018,,1518437,64,USD
1240001,5/24/2018,,468359,20,EUR
1240002,5/24/2018,,1843318,44,USD
1240003,5/24/2018,,1214274,57,USD
1240004,5/24/2018,5/30/2018,1664688,0,USD
1240005,5/24/2018,5/26/2018,607852,0,EUR
1240006,5/24/2018,,1163149,39,GBP
1240007,5/24/2018,,1326094,63,USD
1240008,5/24/2018,,1135250,41,GBP
1240009,5/24/2018,5/26/2018,737021,0,EUR
1240010,5/24/2018,,1553334,47,USD
1240011,5/24/2018,,1312510,44,USD
1240012,5/24/2018,,1610770,48,USD
1240014,5/24/2018,5/30/2018,1262414,0,USD
1240015,5/24/2018,,1019974,37,GBP
1240018,5/24/2018,,1448778,54,USD
1240019,5/24/2018,,700354,29,EUR
1240020,5/24/2018,,599044,24,EUR
1240021,5/24/2018,,1730150,47,USD
1240022,5/24/2018,,357853,9,CAD
1241000,5/25/2018,,1337241,47,USD
1241001,5/25/2018,,2238,5,AUD
1241002,5/25/2018,,1179492,40,GBP
1241003,5/25/2018,5/30/2018,1592095,0,USD
1241004,5/25/2018,,1206405,44,USD
1241005,5/25/2018,,1539041,47,USD
1241006,5/25/2018,,883569,32,EUR
1241007,5/25/2018,,1132629,36,GBP
1241009,5/25/2018,,162181,5,AUD
1241010,5/25/2018,,23203,6,AUD
1241011,5/25/2018,,2033219,57,USD
1241012,5/25/2018,,1442830,63,USD
1241013,5/25/2018,,905730,36,GBP
1241015,5/25/2018,,1152536,41,GBP
1242000,5/26/2018,,324541,9,CAD
1242001,5/26/2018,6/1/2018,1580459,0,USD
1242003,5/26/2018,5/30/2018,400856,0,EUR
1242004,5/26/2018,,730928,30,EUR
1242005,5/26/2018,,373334,9,CAD
1242006,5/26/2018,,1915783,45,USD
1242008,5/26/2018,5/29/2018,585598,0,EUR
1242010,5/26/2018,,765949,30,EUR
1242011,5/26/2018,,1751015,54,USD
1242012,5/26/2018,,284716,8,CAD
1242013,5/26/2018,,744822,29,EUR
1242014,5/26/2018,5/31/2018,400009,0,EUR
1242015,5/26/2018,6/5/2018,755462,0,EUR
1242017,5/26/2018,5/30/2018,1345382,0,USD
1242018,5/26/2018,,1546927,61,USD
1242019,5/26/2018,,440537,23,EUR
1242020,5/26/2018,,555903,24,EUR
1242021,5/26/2018,,1731696,66,USD
1242023,5/26/2018,,1557593,61,USD
1242024,5/26/2018,,1157063,41,GBP
1242025,5/26/2018,,113481,6,AUD
1242026,5/26/2018,,1604428,54,USD
1242027,5/26/2018,5/30/2018,237541,0,CAD
1242028,5/26/2018,,1479334,64,USD
1243000,5/27/2018,6/4/2018,567521,0,EUR
1244000,5/28/2018,,1035789,40,GBP
1244001,5/28/2018,6/5/2018,561584,0,EUR
1244002,5/28/2018,,1031068,40,GBP
1244003,5/28/2018,,1431908,48,USD
1244004,5/28/2018,6/4/2018,691420,0,EUR
1244005,5/28/2018,,1694135,44,USD
1244006,5/28/2018,,509680,23,EUR
1244008,5/28/2018,6/2/2018,1579996,0,USD
1244009,5/28/2018,,1124187,41,GBP
1244010,5/28/2018,,977967,40,GBP
1244011,5/28/2018,,1919042,61,USD
1244012,5/28/2018,,381223,8,CAD
1245000,5/29/2018,6/4/2018,2074628,0,USD
1245001,5/29/2018,,372379,9,CAD
1245002,5/29/2018,,1777880,48,USD
1245003,5/29/2018,,211740,9,CAD
1245004,5/29/2018,,424546,20,EUR
1245005,5/29/2018,6/2/2018,807958,0,EUR
1245006,5/29/2018,,1585780,45,USD
1245007,5/29/2018,,2057404,66,USD
1245009,5/29/2018,,834086,32,EUR
1245010,5/29/2018,,1050975,39,GBP
1245011,5/29/2018,,1857819,50,USD
1245012,5/29/2018,6/3/2018,1412783,0,USD
1245013,5/29/2018,,510759,22,EUR
1245015,5/29/2018,,609680,14,EUR
1246000,5/30/2018,,1858292,66,USD
1246001,5/30/2018,,1267627,64,USD
1246002,5/30/2018,,1730966,45,USD
1246003,5/30/2018,6/3/2018,930304,0,GBP
1246004,5/30/2018,,1524676,57,USD
1246005,5/30/2018,,111207,5,AUD
1246006,5/30/2018,,1691895,48,USD
1246007,5/30/2018,,1538150,50,USD
1246008,5/30/2018,,283982,8,CAD
1246009,5/30/2018,,1952779,61,USD
1246010,5/30/2018,,1515621,54,USD
1246011,5/30/2018,,1008873,39,GBP
1246012,5/30/2018,,216372,9,CAD
1246013,5/30/2018,6/2/2018,1782682,0,USD
1246014,5/30/2018,,2012045,57,USD
1246015,5/30/2018,,1763082,56,USD
1246016,5/30/2018,6/3/2018,217762,0,CAD
1246017,5/30/2018,,1118097,37,GBP
1246018,5/30/2018,,1388765,65,USD
1246019,5/30/2018,,1668458,56,USD
1246020,5/30/2018,6/4/2018,90079,0,AUD
1247001,5/31/2018,,2083610,64,USD
1247002,5/31/2018,,47518,6,AUD
1247003,5/31/2018,,2005389,66,USD
1247005,5/31/2018,6/5/2018,660527,0,EUR
1247007,5/31/2018,,38036,5,AUD
1247008,5/31/2018,,306301,9,CAD
1247009,5/31/2018,,458548,22,EUR
1247010,5/31/2018,,482970,24,EUR
1247011,5/31/2018,,851890,32,EUR
1247012,5/31/2018,,1939030,45,USD
1247013,5/31/2018,,1893682,59,USD
1247014,5/31/2018,,494890,27,EUR
1247016,5/31/2018,,690253,17,EUR
1247017,5/31/2018,,1925959,65,USD
1247018,5/31/2018,,2017407,63,USD
1247019,5/31/2018,,510491,19,EUR
1247020,5/31/2018,,583886,22,EUR
1247021,5/31/2018,,1440349,53,USD
1247022,5/31/2018,,1418119,63,USD
1247023,5/31/2018,,1939127,55,USD
1248000,6/1/2018,,639839,15,EUR
1248002,6/1/2018,,432958,22,EUR
1248004,6/1/2018,6/5/2018,1820377,0,USD
1248005,6/1/2018,,100092,5,AUD
1248006,6/1/2018,,332332,10,CAD
1248007,6/1/2018,,684747,17,EUR
1248009,6/1/2018,,1021645,39,GBP
1248010,6/1/2018,,1964297,57,USD
1248011,6/1/2018,,1558454,48,USD
1248013,6/1/2018,,1162946,41,GBP
1248014,6/1/2018,6/4/2018,1414525,0,USD
1248015,6/1/2018,,1328055,44,USD
1249000,6/2/2018,,1075190,42,GBP
1249001,6/2/2018,6/8/2018,1565782,0,USD
1249002,6/2/2018,,1824698,54,USD
1249003,6/2/2018,6/6/2018,1038441,0,GBP
1249004,6/2/2018,,1307296,45,USD
1249005,6/2/2018,,1585932,54,USD
1249007,6/2/2018,,1054835,41,GBP
1249008,6/2/2018,,968226,36,GBP
1249009,6/2/2018,,830137,31,EUR
1249010,6/2/2018,6/9/2018,1577297,0,USD
1249011,6/2/2018,,2064325,48,USD
1249012,6/2/2018,,69707,1,AUD
1249014,6/2/2018,,1633498,64,USD
1249015,6/2/2018,,1137958,41,GBP
1249016,6/2/2018,,2060328,51,USD
1249017,6/2/2018,,2021353,64,USD
1249018,6/2/2018,6/8/2018,1982336,0,USD
1249019,6/2/2018,,790593,29,EUR
1249020,6/2/2018,6/7/2018,662960,0,EUR
1249021,6/2/2018,,848897,33,EUR
1249023,6/2/2018,,234648,8,CAD
1249024,6/2/2018,,1278417,47,USD
1249025,6/2/2018,,1344488,65,USD
1249027,6/2/2018,,2091926,54,USD
1249028,6/2/2018,6/8/2018,1031814,0,GBP
1250000,6/3/2018,6/11/2018,971822,0,GBP
1250001,6/3/2018,6/10/2018,1416995,0,USD
1251000,6/4/2018,,2095351,51,USD
1251001,6/4/2018,,717147,29,EUR
1251002,6/4/2018,,530618,21,EUR
1251004,6/4/2018,,1830222,66,USD
1251005,6/4/2018,,184327,4,AUD
1251007,6/4/2018,,1011540,39,GBP
1251009,6/4/2018,,1522440,50,USD
1251010,6/4/2018,,1127381,42,GBP
1251012,6/4/2018,,578407,27,EUR
1252000,6/5/2018,,947510,38,GBP
1252001,6/5/2018,,1837395,50,USD
1252002,6/5/2018,,1373635,43,USD
1252003,6/5/2018,6/9/2018,1678735,0,USD
1252004,6/5/2018,6/13/2018,938709,0,GBP
1252005,6/5/2018,,1607152,56,USD
1252006,6/5/2018,,1047910,40,GBP
1252007,6/5/2018,,544047,27,EUR
1252008,6/5/2018,,351202,9,CAD
1252009,6/5/2018,,1148016,40,GBP
1252010,6/5/2018,,316235,10,CAD
1252011,6/5/2018,6/8/2018,328988,0,CAD
1252012,6/5/2018,,578888,20,EUR
1252013,6/5/2018,,1887682,54,USD
1252014,6/5/2018,6/9/2018,1891992,0,USD
1252015,6/5/2018,,1344733,43,USD
1253000,6/6/2018,,2032689,47,USD
1253001,6/6/2018,6/11/2018,1918342,0,USD
1253002,6/6/2018,,512276,20,EUR
1253003,6/6/2018,6/10/2018,1628856,0,USD
1253004,6/6/2018,,522652,22,EUR
1253005,6/6/2018,6/15/2018,1525958,0,USD
1253007,6/6/2018,,1240113,53,USD
1253008,6/6/2018,,1712795,59,USD
1253009,6/6/2018,,1774119,55,USD
1253010,6/6/2018,,1143508,41,GBP
1253011,6/6/2018,,1586325,50,USD
1253012,6/6/2018,,878978,31,EUR
1253013,6/6/2018,,1953190,66,USD
1253014,6/6/2018,,20623,5,AUD
1253015,6/6/2018,,2071351,54,USD
1253016,6/6/2018,,1718597,57,USD
1253017,6/6/2018,,1633967,49,USD
1253018,6/6/2018,6/9/2018,915874,0,GBP
1253019,6/6/2018,,88047,4,AUD
1253020,6/6/2018,,1627570,63,USD
1254000,6/7/2018,,319845,9,CAD
1254001,6/7/2018,6/11/2018,2061855,0,USD
1254002,6/7/2018,,946737,38,GBP
1254003,6/7/2018,,1376585,54,USD
1254004,6/7/2018,6/12/2018,209685,0,CAD
1254005,6/7/2018,,120952,4,AUD
1254006,6/7/2018,6/14/2018,27356,0,AUD
1254007,6/7/2018,,149733,6,AUD
1254008,6/7/2018,6/11/2018,1594919,0,USD
1254011,6/7/2018,,1028704,36,GBP
1254012,6/7/2018,,1848290,61,USD
1254014,6/7/2018,6/10/2018,1466537,0,USD
1254016,6/7/2018,,848117,34,EUR
1254017,6/7/2018,,1912106,48,USD
1254018,6/7/2018,,498401,20,EUR
1254019,6/7/2018,,1710315,45,USD
1254020,6/7/2018,,1226702,59,USD
1254021,6/7/2018,,1677103,64,USD
1254022,6/7/2018,6/10/2018,676059,0,EUR
1254023,6/7/2018,,2023780,51,USD
1255000,6/8/2018,,1238868,55,USD
1255001,6/8/2018,6/15/2018,421225,0,EUR
1255002,6/8/2018,6/12/2018,979954,0,GBP
1255003,6/8/2018,,229838,10,CAD
1255004,6/8/2018,,667393,12,EUR
1255005,6/8/2018,,1578249,51,USD
1255006,6/8/2018,,1841562,65,USD
1255007,6/8/2018,,701397,29,EUR
1255008,6/8/2018,,2044217,51,USD
1255009,6/8/2018,,756380,30,EUR
1255010,6/8/2018,6/16/2018,876841,0,EUR
1255011,6/8/2018,,1288974,47,USD
1255012,6/8/2018,,1185221,38,GBP
1255013,6/8/2018,,835858,31,EUR
1255014,6/8/2018,,437439,21,EUR
1255015,6/8/2018,6/12/2018,1809642,0,USD
1256001,6/9/2018,,1253855,62,USD
1256002,6/9/2018,,216267,9,CAD
1256003,6/9/2018,6/13/2018,1643550,0,USD
1256004,6/9/2018,,2032411,64,USD
1256005,6/9/2018,,1850237,53,USD
1256006,6/9/2018,,113635,4,AUD
1256007,6/9/2018,,874048,34,EUR
1256008,6/9/2018,,1404328,55,USD
1256009,6/9/2018,6/12/2018,2032588,0,USD
1256010,6/9/2018,6/14/2018,2060555,0,USD
1256012,6/9/2018,,775223,30,EUR
1256013,6/9/2018,,1942072,51,USD
1256014,6/9/2018,,888175,34,EUR
1256015,6/9/2018,,1266986,61,USD
1256016,6/9/2018,,2011298,48,USD
1256017,6/9/2018,,1771296,56,USD
1256018,6/9/2018,,1681427,53,USD
1256019,6/9/2018,6/16/2018,1745497,0,USD
1256020,6/9/2018,,749016,30,EUR
1256021,6/9/2018,,713533,30,EUR
1256022,6/9/2018,,1706247,66,USD
1256023,6/9/2018,,635766,12,EUR
1256024,6/9/2018,,1608129,66,USD
1256026,6/9/2018,6/18/2018,1692085,0,USD
1256027,6/9/2018,,1577191,51,USD
1257000,6/10/2018,,1968118,43,USD
1257001,6/10/2018,,817078,33,EUR
1258000,6/11/2018,,293167,8,CAD
1258002,6/11/2018,6/14/2018,1401445,0,USD
1258003,6/11/2018,,435599,19,EUR
1258004,6/11/2018,,758568,30,EUR
1258006,6/11/2018,6/15/2018,1570075,0,USD
1258007,6/11/2018,,1300250,45,USD
1258008,6/11/2018,,1160758,38,GBP
1258009,6/11/2018,,239066,8,CAD
1258010,6/11/2018,,866393,33,EUR
1258011,6/11/2018,,968433,38,GBP
1258012,6/11/2018,6/17/2018,1208968,0,USD
1259000,6/12/2018,,1084570,37,GBP
1259001,6/12/2018,,1239780,53,USD
1259002,6/12/2018,,340460,10,CAD
1259003,6/12/2018,,950664,40,GBP
1259004,6/12/2018,6/18/2018,543610,0,EUR
1259005,6/12/2018,6/18/2018,1380600,0,USD
1259006,6/12/2018,,1361042,50,USD
1259007,6/12/2018,,285254,10,CAD
1259008,6/12/2018,,762652,29,EUR
1259010,6/12/2018,6/14/2018,2054922,0,USD
1259011,6/12/2018,6/15/2018,1423539,0,USD
1259012,6/12/2018,,506178,27,EUR
1259013,6/12/2018,6/19/2018,457830,0,EUR
1259014,6/12/2018,6/17/2018,1869574,0,USD
1259015,6/12/2018,,956493,41,GBP
1259016,6/12/2018,6/16/2018,1454940,0,USD
1260000,6/13/2018,,1153028,40,GBP
1260001,6/13/2018,,18309,5,AUD
1260002,6/13/2018,,1585932,66,USD
1260003,6/13/2018,,1822685,63,USD
1260004,6/13/2018,,900296,42,GBP
1260005,6/13/2018,6/17/2018,761908,0,EUR
1260006,6/13/2018,,1502480,43,USD
1260007,6/13/2018,,1639790,47,USD
1260008,6/13/2018,,1188359,39,GBP
1260009,6/13/2018,,1487794,61,USD
1260010,6/13/2018,,1952261,61,USD
1260011,6/13/2018,,1719794,53,USD
1260012,6/13/2018,,1193695,41,GBP
1260013,6/13/2018,6/14/2018,12160,0,AUD
1260014,6/13/2018,,1310201,47,USD
1260015,6/13/2018,,1513119,63,USD
1260016,6/13/2018,,1043602,37,GBP
1260017,6/13/2018,,1198384,39,GBP
1260018,6/13/2018,,1750513,47,USD
1260019,6/13/2018,,1781561,57,USD
1260020,6/13/2018,,1424915,65,USD
1260021,6/13/2018,,735746,30,EUR
1261000,6/14/2018,,2020231,59,USD
1261002,6/14/2018,,1629447,65,USD
1261003,6/14/2018,,1979995,44,USD
1261004,6/14/2018,,1022058,37,GBP
1261005,6/14/2018,,1840664,56,USD
1261006,6/14/2018,,1639605,44,USD
1261007,6/14/2018,6/16/2018,949516,0,GBP
1261008,6/14/2018,,1407125,66,USD
1261009,6/14/2018,,1616162,54,USD
1261011,6/14/2018,6/18/2018,374242,0,CAD
1261012,6/14/2018,,1060009,39,GBP
1261013,6/14/2018,6/18/2018,1819268,0,USD
1261014,6/14/2018,,725672,29,EUR
1261015,6/14/2018,,1972249,62,USD
1261016,6/14/2018,,670143,12,EUR
1261017,6/14/2018,6/17/2018,880383,0,EUR
1261018,6/14/2018,,251670,8,CAD
1261019,6/14/2018,,1624311,64,USD
1261020,6/14/2018,,459811,22,EUR
1261021,6/14/2018,,1935094,65,USD
1261022,6/14/2018,,465854,21,EUR
1261023,6/14/2018,,1791044,49,USD
1262001,6/15/2018,,1841562,64,USD
1262002,6/15/2018,,1336461,43,USD
1262003,6/15/2018,,759498,30,EUR
1262004,6/15/2018,6/19/2018,448183,0,EUR
1262005,6/15/2018,,39592,4,AUD
1262006,6/15/2018,,1400721,49,USD
1262009,6/15/2018,,1277143,54,USD
1262011,6/15/2018,,1996797,43,USD
1262012,6/15/2018,,510759,19,EUR
1262013,6/15/2018,,1758421,49,USD
1262014,6/15/2018,,248677,8,CAD
1262015,6/15/2018,,1971540,51,USD
1262016,6/15/2018,,1937213,62,USD
1263000,6/16/2018,,940049,39,GBP
1263001,6/16/2018,6/21/2018,1070928,0,GBP
1263002,6/16/2018,,1404266,65,USD
1263003,6/16/2018,6/22/2018,382178,0,CAD
1263004,6/16/2018,,1577297,59,USD
1263005,6/16/2018,,1669021,65,USD
1263006,6/16/2018,,1914491,43,USD
1263008,6/16/2018,,356838,8,CAD
1263009,6/16/2018,,310622,9,CAD
1263010,6/16/2018,6/23/2018,1666094,0,USD
1263011,6/16/2018,,1467054,43,USD
1263012,6/16/2018,6/21/2018,1536966,0,USD
1263013,6/16/2018,,1759717,59,USD
1263014,6/16/2018,,1285972,49,USD
1263015,6/16/2018,,579037,23,EUR
1263017,6/16/2018,,2005718,63,USD
1263018,6/16/2018,,1783443,65,USD
1263019,6/16/2018,6/19/2018,1891992,0,USD
1263020,6/16/2018,,906967,40,GBP
1263021,6/16/2018,,594800,20,EUR
1263022,6/16/2018,,482221,20,EUR
1263023,6/16/2018,,571454,19,EUR
1263024,6/16/2018,,1582197,59,USD
1263026,6/16/2018,6/21/2018,370077,0,CAD
1263027,6/16/2018,,902770,37,GBP
1263028,6/16/2018,,269713,8,CAD
1264000,6/17/2018,6/20/2018,201664,0,CAD
1265001,6/18/2018,,264640,8,CAD
1265002,6/18/2018,,1785567,64,USD
1265003,6/18/2018,,1707755,45,USD
1265004,6/18/2018,6/21/2018,2026106,0,USD
1265005,6/18/2018,,1156489,36,GBP
1265006,6/18/2018,,435228,22,EUR
1265008,6/18/2018,,389346,8,CAD
1265009,6/18/2018,,1412934,44,USD
1265010,6/18/2018,6/20/2018,1527126,0,USD
1265011,6/18/2018,,1474420,44,USD
1265012,6/18/2018,,1095528,38,GBP
1266000,6/19/2018,,986569,41,GBP
1266001,6/19/2018,6/23/2018,1317733,0,USD
1266002,6/19/2018,,348767,8,CAD
1266003,6/19/2018,,174176,6,AUD
1266004,6/19/2018,,277538,9,CAD
1266005,6/19/2018,,1370573,50,USD
1266006,6/19/2018,,1596943,50,USD
1266008,6/19/2018,6/24/2018,1298070,0,USD
1266009,6/19/2018,,540119,20,EUR
1266010,6/19/2018,6/22/2018,1472706,0,USD
1266011,6/19/2018,,1127690,36,GBP
1266012,6/19/2018,,2016721,49,USD
1266013,6/19/2018,,1125468,36,GBP
1266014,6/19/2018,,2046690,59,USD
1266015,6/19/2018,6/22/2018,1604320,0,USD
1266016,6/19/2018,,2054443,44,USD
1267000,6/20/2018,,635391,13,EUR
1267003,6/20/2018,,1045729,42,GBP
1267004,6/20/2018,,1574202,45,USD
1267005,6/20/2018,,760889,29,EUR
1267006,6/20/2018,,1354873,65,USD
1267007,6/20/2018,6/22/2018,2039796,0,USD
1267008,6/20/2018,,1928849,57,USD
1267010,6/20/2018,6/23/2018,645495,0,EUR
